ISO3,Code,Description,Region,NumberType,IsGeographic
RUS,953,Mobile - Beeline,,mobile,false
RUS,958,Mobile - Various,,mobile,false
RUS,960,Mobile - Beeline,,mobile,false
RUS,961,Mobile - Beeline,,mobile,false
RUS,962,Mobile - Beeline,,mobile,false
RUS,963,Mobile - Beeline,,mobile,false
RUS,964,Mobile - Beeline,,mobile,false
RUS,965,Mobile - Beeline,,mobile,false
RUS,966,Mobile - Beeline,,mobile,false
RUS,967,Mobile - Beeline,,mobile,false
RUS,968,Mobile - Beeline,,mobile,false
RUS,969,Mobile - Various,,mobile,false
RUS,977,Mobile - Tele2,,mobile,false
RUS,978,Mobile - Various,,mobile,false
RUS,980,Mobile - MTS,,mobile,false
RUS,981,Mobile - MTS,,mobile,false
RUS,982,Mobile - MTS,,mobile,false
RUS,983,Mobile - MTS,,mobile,false
RUS,984,Mobile - MTS,,mobile,false
RUS,985,Mobile - MTS,,mobile,false
RUS,986,Mobile - MTS,,mobile,false
RUS,987,Mobile - MTS,,mobile,false
RUS,988,Mobile - MTS,,mobile,false
RUS,989,Mobile - MTS,,mobile,false
RUS,991,Mobile - Tele2,,mobile,false
RUS,992,Mobile - Tele2,,mobile,false
RUS,993,Mobile - Tele2,,mobile,false
RUS,994,Mobile - Tele2,,mobile,false
RUS,995,Mobile - Tele2,,mobile,false
RUS,996,Mobile - Tele2,,mobile,false
RUS,997,Mobile - Tele2,,mobile,false
RUS,999,Mobile - Tele2,,mobile,false
RUS,800,Freephone,,toll-free,false
RUS,803,Premium rate,,premium-rate,false
RUS,809,Premium rate,,premium-rate,false
KAZ,727,Almaty,Almaty,geographic,true
KAZ,7172,Astana (Nur-Sultan),Astana,geographic,true
KAZ,7112,Oral (Uralsk),West Kazakhstan,geographic,true
KAZ,7122,Atyrau,Atyrau,geographic,true
KAZ,7132,Aktau,Mangystau,geographic,true
KAZ,7142,Kokshetau,Akmola,geographic,true
KAZ,7152,Petropavlovsk,North Kazakhstan,geographic,true
KAZ,7162,Kostanay,Kostanay,geographic,true
KAZ,7182,Pavlodar,Pavlodar,geographic,true
KAZ,7192,Taldykorgan,Almaty Oblast,geographic,true
KAZ,7212,Karaganda,Karaganda,geographic,true
KAZ,7222,Semey (Semipalatinsk),East Kazakhstan,geographic,true
KAZ,7232,Ust-Kamenogorsk,East Kazakhstan,geographic,true
KAZ,7242,Kyzylorda,Kyzylorda,geographic,true
KAZ,7252,Shymkent,Turkestan,geographic,true
KAZ,7262,Taraz,Jambyl,geographic,true
KAZ,7272,Almaty (overlay),Almaty,geographic,true
KAZ,7282,Aktobe (overlay),Aktobe,geographic,true
KAZ,7292,Aktau (overlay),Mangystau,geographic,true
KAZ,710,Astana (overlay),Astana,geographic,true
KAZ,712,Aktobe,Aktobe,geographic,true
KAZ,700,Mobile - Various,,mobile,false
KAZ,701,Mobile - Kcell,,mobile,false
KAZ,702,Mobile - Kcell,,mobile,false
KAZ,705,Mobile - Beeline,,mobile,false
KAZ,707,Mobile - Tele2,,mobile,false
KAZ,708,Mobile - Altel,,mobile,false
KAZ,747,Mobile - Beeline,,mobile,false
KAZ,750,Mobile - Altel,,mobile,false
KAZ,751,Mobile - Altel,,mobile,false
KAZ,760,Mobile - Tele2,,mobile,false
KAZ,761,Mobile - Tele2,,mobile,false
KAZ,762,Mobile - Tele2,,mobile,false
KAZ,763,Mobile - Tele2,,mobile,false
KAZ,764,Mobile - Tele2,,mobile,false
KAZ,771,Mobile - Kcell,,mobile,false
KAZ,775,Mobile - Beeline,,mobile,false
KAZ,776,Mobile - Kcell,,mobile,false
KAZ,777,Mobile - Beeline,,mobile,false
KAZ,778,Mobile - Kcell,,mobile,false
KAZ,800,Freephone,,toll-free,false
BLR,17,Minsk,Minsk,geographic,true
BLR,152,Grodno,Grodno Oblast,geographic,true
BLR,154,Lida,Grodno Oblast,geographic,true
BLR,162,Brest,Brest Oblast,geographic,true
BLR,163,Baranovichi,Brest Oblast,geographic,true
BLR,165,Pinsk,Brest Oblast,geographic,true
BLR,174,Borisov,Minsk Oblast,geographic,true
BLR,176,Molodechno,Minsk Oblast,geographic,true
BLR,177,Soligorsk,Minsk Oblast,geographic,true
BLR,212,Vitebsk,Vitebsk Oblast,geographic,true
BLR,214,Polotsk,Vitebsk Oblast,geographic,true
BLR,216,Orsha,Vitebsk Oblast,geographic,true
BLR,222,Mogilev,Mogilev Oblast,geographic,true
BLR,225,Bobruysk,Mogilev Oblast,geographic,true
BLR,232,Gomel,Gomel Oblast,geographic,true
BLR,234,Mozyr,Gomel Oblast,geographic,true
BLR,236,Rechitsa,Gomel Oblast,geographic,true
BLR,25,Mobile - Life),,mobile,false
BLR,29,Mobile - MTS/A1,,mobile,false
BLR,33,Mobile - MTS,,mobile,false
BLR,44,Mobile - A1 (Velcom),,mobile,false
BLR,800,Freephone,,toll-free,false
BLR,900,Premium rate,,premium-rate,false
GEO,32,Tbilisi,Tbilisi,geographic,true
GEO,33,Rustavi (overlay),Kvemo Kartli,geographic,true
GEO,341,Rustavi,Kvemo Kartli,geographic,true
GEO,342,Marneuli,Kvemo Kartli,geographic,true
GEO,343,Bolnisi,Kvemo Kartli,geographic,true
GEO,344,Tetritskaro,Kvemo Kartli,geographic,true
GEO,345,Tsalka,Kvemo Kartli,geographic,true
GEO,346,Gardabani,Kvemo Kartli,geographic,true
GEO,350,Gori,Shida Kartli,geographic,true
GEO,351,Kaspi,Shida Kartli,geographic,true
GEO,352,Kareli,Shida Kartli,geographic,true
GEO,353,Khashuri,Shida Kartli,geographic,true
GEO,354,Tskhinvali,South Ossetia,geographic,true
GEO,355,Java,South Ossetia,geographic,true
GEO,360,Mtskheta,Mtskheta-Mtianeti,geographic,true
GEO,361,Dusheti,Mtskheta-Mtianeti,geographic,true
GEO,362,Tianeti,Mtskheta-Mtianeti,geographic,true
GEO,363,Kazbegi,Mtskheta-Mtianeti,geographic,true
GEO,370,Telavi,Kakheti,geographic,true
GEO,371,Gurjaani,Kakheti,geographic,true
GEO,372,Sagarejo,Kakheti,geographic,true
GEO,373,Sighnaghi,Kakheti,geographic,true
GEO,374,Tsnori,Kakheti,geographic,true
GEO,375,Lagodekhi,Kakheti,geographic,true
GEO,376,Dedoplistskaro,Kakheti,geographic,true
GEO,377,Kvareli,Kakheti,geographic,true
GEO,378,Akhmeta,Kakheti,geographic,true
GEO,410,Kutaisi,Imereti,geographic,true
GEO,411,Samtredia,Imereti,geographic,true
GEO,412,Zestafoni,Imereti,geographic,true
GEO,413,Sachkhere,Imereti,geographic,true
GEO,414,Chiatura,Imereti,geographic,true
GEO,415,Terjola,Imereti,geographic,true
GEO,416,Tkibuli,Imereti,geographic,true
GEO,417,Vani,Imereti,geographic,true
GEO,418,Baghdati,Imereti,geographic,true
GEO,419,Khoni,Imereti,geographic,true
GEO,422,Batumi,Adjara,geographic,true
GEO,426,Kobuleti,Adjara,geographic,true
GEO,431,Poti,Samegrelo-Zemo Svaneti,geographic,true
GEO,432,Zugdidi,Samegrelo-Zemo Svaneti,geographic,true
GEO,433,Senaki,Samegrelo-Zemo Svaneti,geographic,true
GEO,434,Khobi,Samegrelo-Zemo Svaneti,geographic,true
GEO,435,Martvili,Samegrelo-Zemo Svaneti,geographic,true
GEO,436,Abasha,Samegrelo-Zemo Svaneti,geographic,true
GEO,437,Mestia,Samegrelo-Zemo Svaneti,geographic,true
GEO,438,Tsalenjikha,Samegrelo-Zemo Svaneti,geographic,true
GEO,439,Chkhorotsku,Samegrelo-Zemo Svaneti,geographic,true
GEO,55,Mobile - Geocell/Silknet,,mobile,false
GEO,57,Mobile - Magti,,mobile,false
GEO,58,Mobile - Beeline,,mobile,false
GEO,59,Mobile - Various,,mobile,false
GEO,68,Mobile - Various,,mobile,false
GEO,71,Mobile - Various,,mobile,false
GEO,74,Mobile - Various,,mobile,false
GEO,77,Mobile - Various,,mobile,false
GEO,79,Mobile - Various,,mobile,false
GEO,800,Freephone,,toll-free,false
GEO,900,Premium rate,,premium-rate,false
ARM,10,Yerevan,Yerevan,geographic,true
ARM,11,Yerevan (overlay),Yerevan,geographic,true
ARM,222,Gyumri,Shirak,geographic,true
ARM,226,Vanadzor,Lori,geographic,true
ARM,231,Armavir,Armavir,geographic,true
ARM,232,Echmiadzin,Armavir,geographic,true
ARM,233,Ashtarak,Aragatsotn,geographic,true
ARM,234,Hrazdan,Kotayk,geographic,true
ARM,235,Charentsavan,Kotayk,geographic,true
ARM,237,Sevan,Gegharkunik,geographic,true
ARM,241,Artashat,Ararat,geographic,true
ARM,242,Ararat,Ararat,geographic,true
ARM,243,Abovyan,Kotayk,geographic,true
ARM,244,Ijevan,Tavush,geographic,true
ARM,245,Dilijan,Tavush,geographic,true
ARM,246,Stepanavan,Lori,geographic,true
ARM,247,Alaverdi,Lori,geographic,true
ARM,248,Spitak,Lori,geographic,true
ARM,252,Kapan,Syunik,geographic,true
ARM,253,Goris,Syunik,geographic,true
ARM,254,Sisian,Syunik,geographic,true
ARM,261,Yeghegnadzor,Vayots Dzor,geographic,true
ARM,262,Jermuk,Vayots Dzor,geographic,true
ARM,263,Meghri,Syunik,geographic,true
ARM,264,Gavar,Gegharkunik,geographic,true
ARM,281,Martuni,Gegharkunik,geographic,true
ARM,33,Mobile - VivaCell-MTS,,mobile,false
ARM,41,Mobile - Beeline,,mobile,false
ARM,43,Mobile - VivaCell-MTS,,mobile,false
ARM,44,Mobile - Beeline,,mobile,false
ARM,49,Mobile - Various,,mobile,false
ARM,55,Mobile - Ucom,,mobile,false
ARM,77,Mobile - Ucom,,mobile,false
ARM,91,Mobile - VivaCell-MTS,,mobile,false
ARM,93,Mobile - VivaCell-MTS,,mobile,false
ARM,94,Mobile - Beeline,,mobile,false
ARM,95,Mobile - Ucom,,mobile,false
ARM,96,Mobile - Ucom,,mobile,false
ARM,97,Mobile - Beeline,,mobile,false
ARM,98,Mobile - VivaCell-MTS,,mobile,false
ARM,99,Mobile - Beeline,,mobile,false
ARM,800,Freephone,,toll-free,false
ARM,900,Premium rate,,premium-rate,false
AZE,12,Baku,Baku,geographic,true
AZE,18,Absheron/Sumgait,Absheron,geographic,true
AZE,20,Nakhchivan,Nakhchivan,geographic,true
AZE,21,Ganja,Ganja,geographic,true
AZE,22,Sheki,Sheki,geographic,true
AZE,23,Lankaran,Lankaran,geographic,true
AZE,24,Mingachevir,Mingachevir,geographic,true
AZE,25,Shirvan,Shirvan,geographic,true
AZE,26,Yevlakh,Yevlakh,geographic,true
AZE,27,Quba,Quba,geographic,true
AZE,30,Shaki (overlay),Sheki,geographic,true
AZE,33,Agdam,Agdam,geographic,true
AZE,36,Shamkir,Shamkir,geographic,true
AZE,40,Mobile - Azerfon/Nar,,mobile,false
AZE,50,Mobile - Azercell,,mobile,false
AZE,51,Mobile - Azercell,,mobile,false
AZE,55,Mobile - Bakcell,,mobile,false
AZE,60,Mobile - Nar,,mobile,false
AZE,70,Mobile - Azercell,,mobile,false
AZE,77,Mobile - Bakcell,,mobile,false
AZE,99,Mobile - Various,,mobile,false
AZE,800,Freephone,,toll-free,false
AZE,900,Premium rate,,premium-rate,false
UZB,55,Bukhara,Bukhara,geographic,true
UZB,61,Fergana,Fergana,geographic,true
UZB,62,Samarkand,Samarkand,geographic,true
UZB,63,Namangan,Namangan,geographic,true
UZB,65,Andijan,Andijan,geographic,true
UZB,66,Djizzak,Jizzakh,geographic,true
UZB,67,Kashkadarya/Karshi,Kashkadarya,geographic,true
UZB,69,Surkhandarya/Termez,Surkhandarya,geographic,true
UZB,70,Tashkent (overlay),Tashkent,geographic,true
UZB,71,Tashkent,Tashkent,geographic,true
UZB,72,Syrdarya,Syrdarya,geographic,true
UZB,73,Khorezm/Urgench,Khorezm,geographic,true
UZB,74,Navoi,Navoi,geographic,true
UZB,75,Nukus/Karakalpakstan,Karakalpakstan,geographic,true
UZB,76,Tashkent Oblast,Tashkent Oblast,geographic,true
UZB,79,Gulistan,Syrdarya,geographic,true
UZB,33,Mobile - Ucell,,mobile,false
UZB,50,Mobile - Beeline (overlay),,mobile,false
UZB,88,Mobile - UzMobile,,mobile,false
UZB,90,Mobile - Beeline,,mobile,false
UZB,91,Mobile - Beeline,,mobile,false
UZB,93,Mobile - Ucell,,mobile,false
UZB,94,Mobile - Ucell,,mobile,false
UZB,95,Mobile - UzMobile,,mobile,false
UZB,97,Mobile - UMS,,mobile,false
UZB,98,Mobile - Perfectum,,mobile,false
UZB,99,Mobile - Ucell/Beeline,,mobile,false
UZB,800,Freephone,,toll-free,false
UZB,900,Premium rate,,premium-rate,false
TKM,12,Ashgabat,Ashgabat,geographic,true
TKM,131,Ahal,Ahal,geographic,true
TKM,22,Balkanabat,Balkan,geographic,true
TKM,241,Turkmenabat,Lebap,geographic,true
TKM,322,Dashoguz,Dashoguz,geographic,true
TKM,422,Mary,Mary,geographic,true
TKM,522,Turkmenabat (overlay),Lebap,geographic,true
TKM,6,Mobile - Altyn Asyr/TM Cell,,mobile,false
TKM,61,Mobile - Altyn Asyr,,mobile,false
TKM,62,Mobile - Altyn Asyr,,mobile,false
TKM,63,Mobile - Altyn Asyr,,mobile,false
TKM,64,Mobile - Altyn Asyr,,mobile,false
TKM,65,Mobile - Altyn Asyr,,mobile,false
TKM,66,Mobile - MTS Turkmenistan,,mobile,false
TKM,67,Mobile - MTS Turkmenistan,,mobile,false
TKM,71,Mobile - CDMA,,mobile,false
TKM,800,Freephone,,toll-free,false
TJK,37,Dushanbe,Dushanbe,geographic,true
TJK,372,Dushanbe (overlay),Dushanbe,geographic,true
TJK,342,Khujand,Sughd,geographic,true
TJK,346,Istaravshan,Sughd,geographic,true
TJK,347,Panjakent,Sughd,geographic,true
TJK,352,Kulob,Khatlon,geographic,true
TJK,322,Kurgan-Tyube/Bokhtar,Khatlon,geographic,true
TJK,312,Khorog,GBAO,geographic,true
TJK,315,Ishkashim,GBAO,geographic,true
TJK,331,Tursunzoda,DRS,geographic,true
TJK,3130,Khorog (overlay),GBAO,geographic,true
TJK,10,Mobile - Beeline,,mobile,false
TJK,11,Mobile - Megafon (TT Mobile),,mobile,false
TJK,17,Mobile - Tcell,,mobile,false
TJK,19,Mobile - Various,,mobile,false
TJK,35,Mobile - Tcell (overlay),,mobile,false
TJK,44,Mobile - Babilon-M,,mobile,false
TJK,50,Mobile - Beeline,,mobile,false
TJK,55,Mobile - Beeline,,mobile,false
TJK,77,Mobile - Tcell,,mobile,false
TJK,85,Mobile - Megafon,,mobile,false
TJK,88,Mobile - Various,,mobile,false
TJK,90,Mobile - Tcell,,mobile,false
TJK,91,Mobile - Various,,mobile,false
TJK,92,Mobile - Tcell,,mobile,false
TJK,93,Mobile - Megafon,,mobile,false
TJK,98,Mobile - Babilon-M,,mobile,false
TJK,99,Mobile - Various,,mobile,false
TJK,800,Freephone,,toll-free,false
KGZ,312,Bishkek,Bishkek,geographic,true
KGZ,313,Chuy Oblast,Chuy,geographic,true
KGZ,3131,Tokmok,Chuy,geographic,true
KGZ,3134,Kara-Balta,Chuy,geographic,true
KGZ,3222,Karakol,Issyk-Kul,geographic,true
KGZ,3232,Balykchy,Issyk-Kul,geographic,true
KGZ,3242,Cholpon-Ata,Issyk-Kul,geographic,true
KGZ,3422,Naryn,Naryn,geographic,true
KGZ,3522,Osh,Osh,geographic,true
KGZ,3622,Jalal-Abad,Jalal-Abad,geographic,true
KGZ,3722,Batken,Batken,geographic,true
KGZ,3822,Talas,Talas,geographic,true
KGZ,22,Mobile - Various,,mobile,false
KGZ,50,Mobile - MegaCom,,mobile,false
KGZ,51,Mobile - MegaCom,,mobile,false
KGZ,54,Mobile - MegaCom,,mobile,false
KGZ,55,Mobile - MegaCom,,mobile,false
KGZ,56,Mobile - Beeline,,mobile,false
KGZ,57,Mobile - O!,,mobile,false
KGZ,58,Mobile - Various,,mobile,false
KGZ,70,Mobile - Beeline,,mobile,false
KGZ,71,Mobile - O!,,mobile,false
KGZ,72,Mobile - Beeline,,mobile,false
KGZ,73,Mobile - O!,,mobile,false
KGZ,74,Mobile - Various,,mobile,false
KGZ,75,Mobile - MegaCom,,mobile,false
KGZ,77,Mobile - Beeline,,mobile,false
KGZ,78,Mobile - O!,,mobile,false
KGZ,99,Mobile - Various,,mobile,false
KGZ,800,Freephone,,toll-free,false
PRK,2,Pyongyang,Pyongyang,geographic,true
PRK,21,Pyongyang (overlay),Pyongyang,geographic,true
PRK,31,Nampo,South Pyongan,geographic,true
PRK,39,Kaesong,North Hwanghae,geographic,true
PRK,41,Hamhung,South Hamgyong,geographic,true
PRK,49,Wonsan,Kangwon,geographic,true
PRK,53,Chongjin,North Hamgyong,geographic,true
PRK,57,Sinuiju,North Pyongan,geographic,true
PRK,61,Kanggye,Chagang,geographic,true
PRK,67,Sariwon,North Hwanghae,geographic,true
PRK,73,Haeju,South Hwanghae,geographic,true
PRK,79,Hyesan,Ryanggang,geographic,true
PRK,191,Mobile - Koryolink,,mobile,false
PRK,192,Mobile - Koryolink,,mobile,false
PRK,193,Mobile - Koryolink,,mobile,false
SAU,11,Riyadh,Riyadh,geographic,true
SAU,12,Makkah/Jeddah/Taif,Makkah,geographic,true
SAU,13,Eastern Province/Dammam/Dhahran,Eastern Province,geographic,true
SAU,14,Madinah/Tabuk/Yanbu,Madinah,geographic,true
SAU,16,Qassim/Hail,Qassim,geographic,true
SAU,17,Abha/Jizan/Najran/Baha,Asir,geographic,true
SAU,50,Mobile - STC,,mobile,false
SAU,53,Mobile - STC,,mobile,false
SAU,54,Mobile - Mobily,,mobile,false
SAU,55,Mobile - STC,,mobile,false
SAU,56,Mobile - Mobily,,mobile,false
SAU,57,Mobile - Zain,,mobile,false
SAU,58,Mobile - Virgin/Lebara,,mobile,false
SAU,59,Mobile - Zain,,mobile,false
SAU,800,Freephone,,toll-free,false
SAU,900,Premium rate,,premium-rate,false
SAU,920,Shared cost / Unified number,,shared-cost,false
SAU,9200,Unified business number,,shared-cost,false
ARE,2,Abu Dhabi,Abu Dhabi,geographic,true
ARE,3,Al Ain,Abu Dhabi,geographic,true
ARE,4,Dubai,Dubai,geographic,true
ARE,6,Sharjah/Ajman/Umm Al Quwain,Sharjah,geographic,true
ARE,7,Ras Al Khaimah,Ras Al Khaimah,geographic,true
ARE,9,Fujairah,Fujairah,geographic,true
ARE,50,Mobile - Etisalat,,mobile,false
ARE,52,Mobile - du,,mobile,false
ARE,54,Mobile - Etisalat,,mobile,false
ARE,55,Mobile - du,,mobile,false
ARE,56,Mobile - Etisalat,,mobile,false
ARE,58,Mobile - du,,mobile,false
ARE,800,Freephone,,toll-free,false
ARE,900,Premium rate,,premium-rate,false
ARE,600,Shared cost,,shared-cost,false
QAT,4,Landline,,geographic,true
QAT,44,Doha landline,,geographic,true
QAT,3,Mobile - Ooredoo,,mobile,false
QAT,5,Mobile - Vodafone,,mobile,false
QAT,6,Mobile - Ooredoo,,mobile,false
QAT,7,Mobile - Vodafone,,mobile,false
QAT,33,Mobile - Ooredoo,,mobile,false
QAT,55,Mobile - Vodafone,,mobile,false
QAT,66,Mobile - Ooredoo,,mobile,false
QAT,77,Mobile - Vodafone,,mobile,false
QAT,800,Freephone,,toll-free,false
QAT,900,Premium rate,,premium-rate,false
BHR,17,Landline,,geographic,true
BHR,13,Landline (business),,geographic,true
BHR,3,Mobile - Various,,mobile,false
BHR,32,Mobile - Zain,,mobile,false
BHR,33,Mobile - Batelco,,mobile,false
BHR,34,Mobile - Batelco,,mobile,false
BHR,35,Mobile - VIVA,,mobile,false
BHR,36,Mobile - Zain,,mobile,false
BHR,37,Mobile - VIVA,,mobile,false
BHR,38,Mobile - Batelco,,mobile,false
BHR,39,Mobile - Various,,mobile,false
BHR,800,Freephone,,toll-free,false
BHR,900,Premium rate,,premium-rate,false
KWT,2,Landline (all regions),,geographic,true
KWT,22,Kuwait City landline,,geographic,true
KWT,23,Ahmadi/Hawalli landline,,geographic,true
KWT,24,Farwaniya/Jahra landline,,geographic,true
KWT,25,Landline,,geographic,true
KWT,5,Mobile - Various,,mobile,false
KWT,50,Mobile - Zain,,mobile,false
KWT,51,Mobile - Ooredoo,,mobile,false
KWT,55,Mobile - Zain (overlay),,mobile,false
KWT,60,Mobile - Zain,,mobile,false
KWT,65,Mobile - Zain,,mobile,false
KWT,66,Mobile - Ooredoo,,mobile,false
KWT,69,Mobile - VIVA,,mobile,false
KWT,94,Mobile - Zain,,mobile,false
KWT,96,Mobile - Zain,,mobile,false
KWT,97,Mobile - Ooredoo,,mobile,false
KWT,98,Mobile - Various,,mobile,false
KWT,99,Mobile - VIVA,,mobile,false
KWT,800,Freephone,,toll-free,false
OMN,2,Landline (all regions),,geographic,true
OMN,22,Muscat landline,,geographic,true
OMN,23,Muscat/Batinah,,geographic,true
OMN,24,Muscat,,geographic,true
OMN,25,Dhofar/Salalah,,geographic,true
OMN,26,Sharqiyah,,geographic,true
OMN,27,Dakhliyah/Nizwa,,geographic,true
OMN,7,Mobile - Various,,mobile,false
OMN,71,Mobile - Omantel,,mobile,false
OMN,72,Mobile - Ooredoo,,mobile,false
OMN,77,Mobile - Omantel (overlay),,mobile,false
OMN,78,Mobile - Ooredoo (overlay),,mobile,false
OMN,79,Mobile - Various,,mobile,false
OMN,9,Mobile - Various,,mobile,false
OMN,90,Mobile - Omantel,,mobile,false
OMN,91,Mobile - Omantel,,mobile,false
OMN,92,Mobile - Ooredoo,,mobile,false
OMN,93,Mobile - Ooredoo,,mobile,false
OMN,94,Mobile - Omantel,,mobile,false
OMN,95,Mobile - Ooredoo,,mobile,false
OMN,96,Mobile - Omantel,,mobile,false
OMN,97,Mobile - Ooredoo,,mobile,false
OMN,99,Mobile - Omantel,,mobile,false
OMN,800,Freephone,,toll-free,false
YEM,1,Sanaa,Sanaa,geographic,true
YEM,2,Aden,Aden,geographic,true
YEM,3,Hodeidah,Hodeidah,geographic,true
YEM,4,Taiz,Taiz,geographic,true
YEM,5,Ibb,Ibb,geographic,true
YEM,6,Mukalla/Hadhramaut,Hadhramaut,geographic,true
YEM,7,Dhamar,Dhamar,geographic,true
YEM,70,Mobile - Yemen Mobile,,mobile,false
YEM,71,Mobile - MTN,,mobile,false
YEM,73,Mobile - Yemen Mobile,,mobile,false
YEM,77,Mobile - Y Telecom,,mobile,false
YEM,78,Mobile - Unitel,,mobile,false
YEM,800,Freephone,,toll-free,false
IRQ,1,Baghdad,Baghdad,geographic,true
IRQ,21,Diyala/Baqubah,Diyala,geographic,true
IRQ,23,Diwaniya,Qadisiyyah,geographic,true
IRQ,24,Hilla/Babil,Babil,geographic,true
IRQ,25,Karbala,Karbala,geographic,true
IRQ,30,Kirkuk,Kirkuk,geographic,true
IRQ,31,Arbil/Erbil,Kurdistan,geographic,true
IRQ,32,Tikrit/Salahaddin,Salahaddin,geographic,true
IRQ,33,Basra,Basra,geographic,true
IRQ,36,Kut/Wasit,Wasit,geographic,true
IRQ,37,Samarra,Salahaddin,geographic,true
IRQ,40,Mosul/Ninawa,Ninawa,geographic,true
IRQ,42,Najaf,Najaf,geographic,true
IRQ,43,Nasiriyah/Dhi Qar,Dhi Qar,geographic,true
IRQ,50,Sulaymaniyah,Kurdistan,geographic,true
IRQ,53,Amarah/Maysan,Maysan,geographic,true
IRQ,60,Ramadi/Anbar,Anbar,geographic,true
IRQ,62,Duhok,Kurdistan,geographic,true
IRQ,66,Erbil (overlay),Kurdistan,geographic,true
IRQ,750,Mobile - Korek,,mobile,false
IRQ,751,Mobile - Korek,,mobile,false
IRQ,770,Mobile - Asiacell,,mobile,false
IRQ,771,Mobile - Asiacell,,mobile,false
IRQ,772,Mobile - Asiacell,,mobile,false
IRQ,773,Mobile - Zain,,mobile,false
IRQ,780,Mobile - Zain,,mobile,false
IRQ,781,Mobile - Zain,,mobile,false
IRQ,782,Mobile - Zain,,mobile,false
IRQ,783,Mobile - Zain,,mobile,false
IRQ,784,Mobile - Zain,,mobile,false
IRQ,785,Mobile - Korek,,mobile,false
IRQ,790,Mobile - Various,,mobile,false
IRQ,800,Freephone,,toll-free,false
IRN,21,Tehran,Tehran,geographic,true
IRN,24,Zanjan,Zanjan,geographic,true
IRN,25,Qom,Qom,geographic,true
IRN,26,Alborz/Karaj,Alborz,geographic,true
IRN,28,Qazvin,Qazvin,geographic,true
IRN,31,Isfahan,Isfahan,geographic,true
IRN,34,Kerman,Kerman,geographic,true
IRN,35,Yazd,Yazd,geographic,true
IRN,38,Chaharmahal/Bakhtiari,Chaharmahal,geographic,true
IRN,41,East Azerbaijan/Tabriz,East Azerbaijan,geographic,true
IRN,44,West Azerbaijan/Urmia,West Azerbaijan,geographic,true
IRN,45,Ardabil,Ardabil,geographic,true
IRN,51,Khorasan Razavi/Mashhad,Khorasan Razavi,geographic,true
IRN,54,Sistan-Baluchestan/Zahedan,Sistan-Baluchestan,geographic,true
IRN,56,South Khorasan/Birjand,South Khorasan,geographic,true
IRN,58,North Khorasan/Bojnurd,North Khorasan,geographic,true
IRN,61,Khuzestan/Ahvaz,Khuzestan,geographic,true
IRN,66,Lorestan/Khorramabad,Lorestan,geographic,true
IRN,71,Fars/Shiraz,Fars,geographic,true
IRN,74,Kohgiluyeh/Yasouj,Kohgiluyeh,geographic,true
IRN,76,Hormozgan/Bandar Abbas,Hormozgan,geographic,true
IRN,77,Bushehr,Bushehr,geographic,true
IRN,81,Hamadan,Hamadan,geographic,true
IRN,83,Kermanshah,Kermanshah,geographic,true
